web_name,Unnamed: 0,Unnamed: 1,minutes,total_points,was_home,opponent_team,appearances,target_home,gameweek,total_points_mean3,minutes_mean3,appearances_mean3,total_points_mean10,minutes_mean10,appearances_mean10,total_points_mean5,minutes_mean5,appearances_mean5,total_points_mean_all,minutes_sum_all,total_points_sum_all,was_home_sum_all,opponent_team_sum_all,appearances_sum_all,opponent_1,opponent_2,opponent_3,opponent_4,opponent_5,opponent_6,opponent_7,opponent_8,opponent_9,opponent_10,opponent_11,opponent_12,opponent_13,opponent_14,opponent_15,opponent_16,opponent_17,opponent_18,opponent_19,opponent_20,opponent_999,team_1,team_3,team_6,team_8,team_11,team_13,team_14,team_20,team_21,team_25,team_31,team_35,team_43,team_56,team_57,team_80,team_88,team_90,team_91,team_110,position_1,position_2,position_3,position_4,target
Cech,1.0,34.0,90.0,8.0,1.0,11.0,1.0,0.0,34.0,6.333333333333332,90.0,1.0,3.3,57.7,0.7,4.4,72.0,0.8,3.53125,2737.0,113.0,17.0,370.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0
Gibbs,6.0,34.0,90.0,6.0,1.0,11.0,1.0,0.0,34.0,5.0,82.33333333333333,1.0,2.0,33.7,0.4,3.0,49.4,0.6,3.2,544.0,32.0,17.0,370.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0
Monreal,9.0,34.0,90.0,6.0,1.0,11.0,1.0,0.0,34.0,6.0,90.0,1.0,3.0,81.0,0.9,4.2,90.0,1.0,3.0303030303030303,2793.0,100.0,17.0,370.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
Chambers,10.0,34.0,90.0,6.0,1.0,15.0,1.0,1.0,34.0,2.0,60.0,0.6666666666666666,1.3,27.0,0.3,1.2,36.0,0.4,3.272727272727273,1890.0,72.0,17.0,347.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0
Sánchez,11.0,34.0,90.0,3.0,1.0,11.0,1.0,0.0,34.0,2.333333333333333,90.0,1.0,4.9,84.1,1.0,3.2,89.8,1.0,6.2,2894.0,217.0,17.0,370.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0
Özil,13.0,34.0,90.0,3.0,1.0,11.0,1.0,0.0,34.0,2.6666666666666665,90.0,1.0,4.2,71.9,0.8,4.0,89.8,1.0,4.733333333333333,2491.0,142.0,17.0,370.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
Ramsey,15.0,34.0,90.0,3.0,1.0,11.0,1.0,0.0,34.0,2.0,65.33333333333333,1.0,1.5,41.8,0.7,2.4,63.6,1.0,1.65,974.0,33.0,17.0,370.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0
Xhaka,23.0,34.0,75.0,11.0,1.0,11.0,1.0,0.0,34.0,5.0,76.33333333333333,1.0,3.4,76.9,0.9,4.6,81.8,1.0,2.586206896551724,2152.0,75.0,17.0,370.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
Welbeck,25.0,34.0,83.0,6.0,1.0,11.0,1.0,0.0,34.0,2.6666666666666665,44.0,1.0,2.2,51.2,0.9,1.8,38.2,0.8,1.9230769230769231,549.0,25.0,17.0,370.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
Boruc,28.0,34.0,90.0,6.0,1.0,12.0,1.0,0.0,34.0,4.0,90.0,1.0,4.6,90.0,1.0,4.6,90.0,1.0,3.333333333333333,2880.0,110.0,17.0,376.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0
Francis,30.0,34.0,90.0,6.0,1.0,12.0,1.0,0.0,34.0,2.333333333333333,90.0,1.0,2.2,65.2,0.8,2.8,90.0,1.0,2.4838709677419355,2578.0,77.0,17.0,376.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0
Steve Cook,31.0,34.0,90.0,6.0,1.0,12.0,1.0,0.0,34.0,2.333333333333333,90.0,1.0,3.1,90.0,1.0,3.6,90.0,1.0,2.8857142857142857,3060.0,101.0,17.0,376.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0
Daniels,32.0,34.0,90.0,14.0,1.0,12.0,1.0,0.0,34.0,5.0,90.0,1.0,3.3,90.0,1.0,4.4,90.0,1.0,3.967741935483871,2700.0,123.0,17.0,376.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0
Smith,33.0,34.0,90.0,6.0,1.0,12.0,1.0,0.0,34.0,1.6666666666666667,90.0,1.0,2.5,90.0,1.0,2.6,90.0,1.0,2.575757575757576,2741.0,85.0,17.0,376.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0
Arter,36.0,34.0,90.0,7.0,1.0,12.0,1.0,0.0,34.0,3.333333333333333,90.0,1.0,2.3,74.0,0.9,3.4,81.0,1.0,2.363636363636364,2696.0,78.0,17.0,376.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
Pugh,37.0,34.0,90.0,14.0,1.0,12.0,1.0,0.0,34.0,6.0,83.33333333333333,1.0,3.4,74.0,1.0,4.6,84.4,1.0,3.055555555555556,1018.0,55.0,17.0,376.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0
Lewis Cook,46.0,34.0,47.0,4.0,1.0,12.0,1.0,0.0,34.0,1.6666666666666667,27.33333333333333,0.6666666666666666,0.5,8.2,0.2,1.0,16.4,0.4,1.75,162.0,7.0,17.0,376.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
King,47.0,34.0,83.0,8.0,1.0,12.0,1.0,0.0,34.0,6.333333333333332,87.66666666666669,1.0,7.3,86.9,1.0,5.8,84.4,1.0,4.5,2444.0,153.0,17.0,376.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0
Heaton,53.0,34.0,90.0,2.0,1.0,11.0,1.0,0.0,34.0,3.6666666666666665,90.0,1.0,3.4,81.0,0.9,3.8,90.0,1.0,4.3125,2790.0,138.0,17.0,368.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0
Lowton,54.0,34.0,90.0,0.0,1.0,11.0,1.0,0.0,34.0,2.333333333333333,90.0,1.0,2.9,90.0,1.0,2.8,90.0,1.0,2.4545454545454546,2880.0,81.0,17.0,368.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
Keane,57.0,34.0,90.0,1.0,1.0,11.0,1.0,0.0,34.0,2.333333333333333,90.0,1.0,3.4,90.0,1.0,3.2,90.0,1.0,3.0,3060.0,105.0,17.0,368.0,34.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0
Tarkowski,58.0,34.0,45.0,1.0,1.0,11.0,1.0,0.0,34.0,0.6666666666666666,15.333333333333336,0.6666666666666666,0.5,6.9,0.5,0.6,10.4,0.6,0.875,208.0,14.0,17.0,368.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
Boyd,61.0,34.0,61.0,2.0,1.0,11.0,1.0,0.0,34.0,2.333333333333333,80.33333333333333,1.0,2.8,81.9,1.0,3.4,80.8,1.0,2.411764705882353,2611.0,82.0,17.0,368.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0
Arfield,62.0,34.0,0.0,0.0,1.0,11.0,0.0,0.0,34.0,0.0,0.0,0.0,1.0,30.9,0.6,0.4,15.4,0.2,2.142857142857143,1767.0,60.0,17.0,368.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
Vokes,66.0,34.0,0.0,0.0,1.0,11.0,0.0,0.0,34.0,2.333333333333333,34.0,0.6666666666666666,1.9,35.2,0.9,2.0,44.2,0.8,2.7058823529411766,1704.0,92.0,17.0,368.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
Barnes,69.0,34.0,74.0,2.0,1.0,11.0,1.0,0.0,34.0,1.6666666666666667,82.0,1.0,1.8,68.3,0.9,1.4,69.8,1.0,2.64,1560.0,66.0,17.0,368.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0
Courtois,72.0,34.0,90.0,7.0,0.0,6.0,1.0,1.0,34.0,2.6666666666666665,60.0,0.6666666666666666,2.4,81.0,0.9,2.8,72.0,0.8,3.7352941176470584,2970.0,127.0,16.0,348.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0
Azpilicueta,76.0,34.0,90.0,5.0,0.0,6.0,1.0,1.0,34.0,2.333333333333333,90.0,1.0,2.4,90.0,1.0,3.0,90.0,1.0,3.9428571428571435,3060.0,138.0,16.0,348.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
Cahill,77.0,34.0,90.0,14.0,0.0,6.0,1.0,1.0,34.0,7.0,90.0,1.0,3.9,90.0,1.0,5.0,90.0,1.0,4.571428571428571,3053.0,160.0,16.0,348.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
Hazard,81.0,34.0,84.0,5.0,0.0,6.0,1.0,1.0,34.0,5.333333333333333,87.66666666666669,1.0,6.2,77.3,0.9,7.8,87.0,1.0,6.2727272727272725,2680.0,207.0,16.0,348.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
Fàbregas,82.0,34.0,9.0,4.0,0.0,6.0,1.0,1.0,34.0,2.6666666666666665,40.66666666666666,1.0,3.8,52.4,1.0,2.2,41.8,1.0,3.5384615384615383,1058.0,92.0,16.0,348.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0
Matic,86.0,34.0,90.0,6.0,0.0,6.0,1.0,1.0,34.0,3.333333333333333,81.66666666666667,1.0,2.0,62.6,1.0,2.6,76.0,1.0,2.764705882352941,2514.0,94.0,16.0,348.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0
Pedro,89.0,34.0,81.0,10.0,0.0,6.0,1.0,1.0,34.0,5.333333333333333,61.66666666666666,1.0,5.1,76.7,1.0,3.8,72.4,1.0,4.53125,1958.0,145.0,16.0,348.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
Moses,91.0,34.0,90.0,3.0,0.0,6.0,1.0,1.0,34.0,2.0,76.0,1.0,1.9,61.7,0.8,1.4,63.6,0.8,3.03125,2220.0,97.0,16.0,348.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
Costa,96.0,34.0,90.0,1.0,0.0,6.0,1.0,1.0,34.0,6.0,90.0,1.0,4.7,90.0,1.0,5.6,90.0,1.0,5.575757575757576,2842.0,184.0,16.0,348.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
Hennessey,99.0,34.0,90.0,3.0,1.0,17.0,1.0,1.0,34.0,2.0,90.0,1.0,4.4,90.0,1.0,3.0,90.0,1.0,3.1538461538461537,2250.0,82.0,17.0,379.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Ward,104.0,34.0,90.0,1.0,1.0,17.0,1.0,1.0,34.0,1.3333333333333333,90.0,1.0,3.6,90.0,1.0,2.2,90.0,1.0,2.2285714285714286,3057.0,78.0,17.0,379.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Kelly,105.0,34.0,90.0,2.0,1.0,17.0,1.0,1.0,34.0,1.6666666666666667,90.0,1.0,1.3,48.1,0.6,2.4,90.0,1.0,1.4615384615384617,1779.0,38.0,17.0,379.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Delaney,106.0,34.0,34.0,1.0,1.0,17.0,1.0,1.0,34.0,0.6666666666666666,14.0,0.6666666666666666,0.6,20.3,0.7,0.6,15.6,0.8,1.7857142857142858,1904.0,50.0,17.0,379.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Puncheon,109.0,34.0,90.0,2.0,1.0,17.0,1.0,1.0,34.0,3.6666666666666665,90.0,1.0,2.8,88.6,1.0,3.2,90.0,1.0,2.4545454545454546,2733.0,81.0,17.0,379.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
