web_name,Unnamed: 0,Unnamed: 1,minutes,total_points,was_home,opponent_team,appearances,target_home,gameweek,total_points_mean3,minutes_mean3,appearances_mean3,total_points_mean10,minutes_mean10,appearances_mean10,total_points_mean5,minutes_mean5,appearances_mean5,total_points_mean_all,minutes_sum_all,total_points_sum_all,was_home_sum_all,opponent_team_sum_all,appearances_sum_all,opponent_1,opponent_2,opponent_3,opponent_4,opponent_5,opponent_6,opponent_7,opponent_8,opponent_9,opponent_10,opponent_11,opponent_12,opponent_13,opponent_14,opponent_15,opponent_16,opponent_17,opponent_18,opponent_19,opponent_20,opponent_999,team_1,team_3,team_6,team_8,team_11,team_13,team_14,team_20,team_21,team_25,team_31,team_35,team_43,team_56,team_57,team_80,team_88,team_90,team_91,team_110,position_1,position_2,position_3,position_4,target
Zaha,110.0,34.0,90.0,1.0,1.0,17.0,1.0,1.0,34.0,1.6666666666666667,83.33333333333333,1.0,4.4,84.6,1.0,3.6,85.4,1.0,4.25,2671.0,136.0,17.0,379.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
McArthur,113.0,34.0,63.0,3.0,1.0,17.0,1.0,1.0,34.0,1.3333333333333333,23.33333333333333,0.6666666666666666,0.8,20.6,0.6,1.0,17.4,0.6,3.1923076923076925,1750.0,83.0,17.0,379.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
Townsend,119.0,34.0,90.0,2.0,1.0,17.0,1.0,1.0,34.0,3.0,90.0,1.0,5.1,86.5,1.0,6.2,90.0,1.0,3.2352941176470584,2300.0,110.0,17.0,379.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
Stekelenburg,123.0,34.0,90.0,7.0,0.0,20.0,1.0,1.0,34.0,2.333333333333333,30.0,0.3333333333333333,0.7,9.0,0.1,1.4,18.0,0.2,3.555555555555556,1503.0,64.0,17.0,369.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Baines,124.0,34.0,90.0,6.0,0.0,20.0,1.0,1.0,34.0,4.0,90.0,1.0,3.5,85.5,1.0,3.0,90.0,1.0,4.206896551724138,2459.0,122.0,17.0,369.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Jagielka,126.0,34.0,90.0,7.0,0.0,20.0,1.0,1.0,34.0,10.0,90.0,1.0,5.5,63.0,0.7,8.4,90.0,1.0,3.7083333333333335,1891.0,89.0,17.0,369.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Barkley,133.0,34.0,90.0,3.0,0.0,20.0,1.0,1.0,34.0,4.0,89.66666666666669,1.0,3.9,87.6,1.0,3.2,87.6,1.0,3.9090909090909087,2621.0,129.0,17.0,369.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
Cleverley,134.0,34.0,90.0,2.0,1.0,9.0,1.0,0.0,34.0,2.333333333333333,89.33333333333331,1.0,2.1,88.7,1.0,2.4,89.6,1.0,1.84,1578.0,46.0,18.0,367.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
Lukaku,142.0,34.0,90.0,2.0,0.0,20.0,1.0,1.0,34.0,7.0,90.0,1.0,6.7,90.0,1.0,5.0,90.0,1.0,6.088235294117648,2906.0,207.0,17.0,369.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
Niasse,144.0,34.0,24.0,-2.0,1.0,18.0,1.0,0.0,34.0,0.3333333333333333,63.33333333333334,1.0,2.5,60.2,0.9,1.6,74.0,1.0,2.357142857142857,736.0,33.0,17.0,351.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
Jakupovic,146.0,34.0,90.0,6.0,1.0,18.0,1.0,0.0,34.0,3.333333333333333,90.0,1.0,2.3,90.0,1.0,2.8,90.0,1.0,3.5,1710.0,70.0,17.0,356.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0
Robertson,151.0,34.0,90.0,5.0,1.0,18.0,1.0,0.0,34.0,2.333333333333333,90.0,1.0,2.7,90.0,1.0,4.2,90.0,1.0,2.2333333333333334,2493.0,67.0,17.0,356.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
Maguire,152.0,34.0,90.0,9.0,1.0,18.0,1.0,0.0,34.0,5.333333333333333,60.0,0.6666666666666666,3.3,80.0,0.9,5.0,70.0,0.8,2.4074074074074074,2078.0,65.0,17.0,356.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
Clucas,155.0,34.0,90.0,10.0,1.0,18.0,1.0,0.0,34.0,4.333333333333333,79.0,1.0,2.8,77.7,0.9,3.2,83.4,1.0,2.2058823529411766,2826.0,75.0,17.0,356.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
Livermore,156.0,34.0,90.0,2.0,1.0,8.0,1.0,0.0,34.0,2.0,90.0,1.0,1.9,87.0,1.0,1.8,84.0,1.0,2.0294117647058822,2648.0,69.0,19.0,358.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
Elmohamady,157.0,34.0,90.0,3.0,1.0,18.0,1.0,0.0,34.0,1.3333333333333333,61.66666666666666,1.0,1.8,59.1,1.0,1.6,73.0,1.0,1.8333333333333333,2239.0,55.0,17.0,356.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
Schmeichel,164.0,34.0,90.0,9.0,0.0,19.0,1.0,1.0,34.0,4.333333333333333,90.0,1.0,3.7,90.0,1.0,4.2,90.0,1.0,3.4074074074074074,2306.0,92.0,16.0,357.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0
Fuchs,167.0,34.0,90.0,8.0,0.0,19.0,1.0,1.0,34.0,4.333333333333333,90.0,1.0,4.0,76.5,0.9,4.0,72.0,0.8,2.878787878787879,2743.0,95.0,16.0,357.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0
Simpson,171.0,34.0,90.0,6.0,0.0,19.0,1.0,1.0,34.0,2.333333333333333,90.0,1.0,3.4,78.9,0.9,2.6,72.0,0.8,2.46875,2628.0,79.0,16.0,357.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
Huth,172.0,34.0,90.0,6.0,0.0,19.0,1.0,1.0,34.0,4.333333333333333,90.0,1.0,3.8,90.0,1.0,3.6,90.0,1.0,2.484848484848485,2836.0,82.0,16.0,357.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
Benalouane,173.0,34.0,90.0,5.0,0.0,19.0,1.0,1.0,34.0,2.333333333333333,84.66666666666667,1.0,2.0,61.4,0.7,2.6,86.8,1.0,2.5,614.0,20.0,16.0,357.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
Mahrez,175.0,34.0,80.0,3.0,0.0,19.0,1.0,1.0,34.0,3.333333333333333,81.33333333333333,1.0,3.9,79.1,1.0,2.8,72.8,1.0,3.272727272727273,2479.0,108.0,16.0,357.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0
Albrighton,176.0,34.0,90.0,3.0,0.0,19.0,1.0,1.0,34.0,2.333333333333333,90.0,1.0,3.5,69.1,0.9,4.4,75.2,1.0,2.6666666666666665,2081.0,80.0,16.0,357.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0
Drinkwater,178.0,34.0,90.0,2.0,0.0,19.0,1.0,1.0,34.0,1.6666666666666667,69.0,1.0,2.5,83.7,1.0,2.0,77.4,1.0,2.2758620689655173,2400.0,66.0,16.0,357.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
Vardy,183.0,34.0,90.0,9.0,0.0,19.0,1.0,1.0,34.0,6.666666666666668,90.0,1.0,7.2,84.5,1.0,6.8,84.0,1.0,4.375,2454.0,140.0,16.0,357.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
Okazaki,185.0,34.0,66.0,5.0,0.0,19.0,1.0,1.0,34.0,2.0,29.0,0.6666666666666666,1.6,43.2,0.7,1.6,29.6,0.6,1.8928571428571428,1386.0,53.0,16.0,357.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
Mignolet,187.0,34.0,90.0,1.0,1.0,5.0,1.0,0.0,34.0,3.6666666666666665,90.0,1.0,3.1,90.0,1.0,3.0,90.0,1.0,3.32,2160.0,83.0,17.0,339.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0
Lovren,190.0,34.0,78.0,1.0,1.0,5.0,1.0,0.0,34.0,3.333333333333333,86.0,1.0,1.3,43.8,0.5,2.6,87.6,1.0,3.1538461538461537,2193.0,82.0,17.0,339.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
Clyne,192.0,34.0,83.0,1.0,1.0,5.0,1.0,0.0,34.0,4.0,87.66666666666669,1.0,2.8,89.3,1.0,3.0,88.6,1.0,3.0588235294117645,2963.0,104.0,17.0,339.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
Matip,198.0,34.0,90.0,1.0,1.0,5.0,1.0,0.0,34.0,3.6666666666666665,90.0,1.0,2.5,83.6,1.0,2.8,77.2,1.0,2.6538461538461537,2097.0,69.0,17.0,339.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0
Lucas,199.0,34.0,90.0,2.0,1.0,5.0,1.0,0.0,34.0,2.333333333333333,60.0,0.6666666666666666,2.3,53.9,0.9,3.0,72.0,0.8,1.761904761904762,938.0,37.0,17.0,339.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
Allen,201.0,34.0,90.0,2.0,0.0,16.0,1.0,1.0,34.0,1.0,38.66666666666666,0.6666666666666666,2.5,73.4,0.9,1.4,58.0,0.8,3.333333333333333,2622.0,110.0,17.0,356.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
Can,203.0,34.0,90.0,2.0,1.0,5.0,1.0,0.0,34.0,2.333333333333333,90.0,1.0,3.0,82.4,1.0,2.0,90.0,1.0,2.896551724137931,2011.0,84.0,17.0,339.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0
Lallana,204.0,34.0,0.0,0.0,1.0,5.0,0.0,0.0,34.0,0.0,0.0,0.0,1.0,42.5,0.5,0.0,0.0,0.0,4.392857142857143,2064.0,123.0,17.0,339.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
Markovic,205.0,34.0,81.0,7.0,1.0,18.0,1.0,0.0,34.0,3.333333333333333,85.33333333333333,1.0,2.9,76.2,0.9,4.2,87.2,1.0,2.8181818181818183,852.0,31.0,16.0,371.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
Milner,207.0,34.0,81.0,2.0,1.0,5.0,1.0,0.0,34.0,2.333333333333333,87.0,1.0,2.8,89.1,1.0,2.2,88.2,1.0,3.9090909090909087,2799.0,129.0,17.0,339.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
Firmino,208.0,34.0,90.0,2.0,1.0,5.0,1.0,0.0,34.0,6.0,75.0,1.0,5.2,76.2,0.9,5.6,80.8,1.0,5.090909090909091,2804.0,168.0,17.0,339.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
Christian Benteke,212.0,34.0,80.0,2.0,1.0,17.0,1.0,1.0,34.0,6.666666666666668,85.66666666666667,1.0,4.4,88.7,1.0,5.4,87.4,1.0,3.7575757575757582,2791.0,124.0,16.0,361.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Origi,216.0,34.0,90.0,2.0,1.0,5.0,1.0,0.0,34.0,2.0,79.33333333333333,1.0,2.9,49.4,0.9,3.6,72.4,1.0,2.7419354838709675,1219.0,85.0,17.0,339.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
Caballero,218.0,34.0,90.0,2.0,0.0,12.0,1.0,1.0,34.0,1.0,34.0,0.6666666666666666,3.3,64.2,0.8,1.8,38.4,0.6,3.3571428571428568,1092.0,47.0,16.0,350.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0
Kompany,221.0,34.0,90.0,0.0,0.0,12.0,1.0,1.0,34.0,7.666666666666668,90.0,1.0,2.3,36.0,0.4,4.6,72.0,0.8,3.25,474.0,26.0,16.0,350.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0
Clichy,222.0,34.0,49.0,1.0,0.0,12.0,1.0,1.0,34.0,2.6666666666666665,46.33333333333334,0.6666666666666666,2.7,67.9,0.8,2.0,63.8,0.8,3.1739130434782608,1853.0,73.0,16.0,350.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
